date,"song, artist",song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_score
9/4/93,"Hero, David Crosby",Hero,David Crosby,0.66,0.445,3,-9.715,1,0.0256,0.743,0.000171,0.07,0.409,104.986,280240,0.3225806451612903
9/6/97,"When I Die, No Mercy",When I Die,No Mercy,0.733,0.354,1,-14.382,1,0.0536,0.438,1.3e-05,0.12,0.816,147.859,269307,0.3225806451612903
9/5/98,"Landslide, Fleetwood Mac",Landslide,Fleetwood Mac,0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.117,0.423,159.375,199493,0.32180209171359614
4/1/00,"Got To Get It, Sisqo",Got To Get It,Sisqo,0.761,0.782,10,-6.58,0,0.0601,0.139,0,0.0648,0.766,101.886,174667,0.3215434083601286
12/5/98,"Come And Get With Me, Keith Sweat",Come And Get With Me,Keith Sweat,0.826,0.432,1,-7.445,1,0.227,0.181,0,0.166,0.616,92.686,296000,0.3209700427960057
9/4/99,"Jigga My N****, JAY-Z",Jigga My N****,JAY-Z,0.582,0.666,8,-5.556,1,0.63,0.0176,0,0.725,0.435,172.488,113987,0.32076984763432237
9/9/95,"Heaven, Solo",Heaven,Solo,0.759,0.551,9,-6.767,0,0.031,0.639,3.9e-06,0.109,0.743,87.964,229027,0.32051282051282054
7/4/92,"Take Time, Chris Walker",Take Time,Chris Walker,0.648,0.743,7,-9.595,0,0.0592,0.0799,0,0.125,0.81,97.059,260840,0.32047477744807124
8/3/96,"In The Meantime, Spacehog",In The Meantime,Spacehog,0.269,0.895,9,-6.382,1,0.118,0.083,0.00266,0.153,0.16,168.479,299507,0.32025620496397117
9/4/99,"Whatever You Say, Martina McBride",Whatever You Say,Martina McBride,0.474,0.607,8,-7.561,1,0.0262,0.0322,5.39e-06,0.0477,0.0852,152.824,270293,0.32025620496397117
8/5/00,"Wobble Wobble, 504 Boyz",Wobble Wobble,504 Boyz,0.85,0.711,7,-5.588,1,0.279,0.00308,0,0.366,0.354,170.072,214560,0.32015810276679846
4/3/99,"Taking Everything, Gerald Levert",Taking Everything,Gerald Levert,0.689,0.71,3,-5.395,0,0.0413,0.0886,0,0.107,0.306,113.722,325667,0.32
9/9/00,"Who Let The Dogs Out, Baha Men",Who Let The Dogs Out,Baha Men,0.869,0.887,0,-4.505,1,0.0993,0.0605,0,0.148,0.784,129.221,198400,0.32
6/8/91,"Together Forever, Lisette Melendez",Together Forever,Lisette Melendez,0.682,0.963,11,-4.046,1,0.057,0.0186,0.0719,0.344,0.71,118.937,345800,0.31975199291408324
9/3/94,"Sending My Love, Zhane",Sending My Love,Zhane,0.712,0.516,7,-9.615,1,0.0586,0.0314,0.15,0.0596,0.221,95.023,220960,0.3192338387869114
3/8/97,"If We Fall In Love Tonight, Rod Stewart",If We Fall In Love Tonight,Rod Stewart,0.677,0.572,1,-11.266,1,0.0388,0.505,0,0.0732,0.455,87.913,340507,0.3187250996015936
9/9/95,"Misery, Soul Asylum",Misery,Soul Asylum,0.38,0.643,0,-8.304,1,0.0287,4.86e-05,2.67e-05,0.244,0.297,113.674,264360,0.3186991869918699
9/25/99,"Bug A Boo, Destiny's Child",Bug A Boo,Destiny's Child,0.76,0.718,6,-3.087,1,0.147,0.00413,7.63e-06,0.18,0.927,104.42,212440,0.3184713375796178
4/1/95,"Foolin' Around, Changing Faces",Foolin' Around,Changing Faces,0.591,0.574,5,-8.276,0,0.0269,0.228,1.43e-05,0.0794,0.229,131.495,268160,0.3184713375796178
9/9/95,"Can't Cry Anymore, Sheryl Crow",Can't Cry Anymore,Sheryl Crow,0.404,0.81,7,-8.518,1,0.083,0.0428,0.00189,0.836,0.437,109.679,368155,0.3176470588235294
7/5/97,"Just Another Day, John Mellencamp",Just Another Day,John Mellencamp,0.715,0.738,0,-5.674,1,0.0325,0.096,0.000136,0.0978,0.896,144.145,207893,0.31746031746031744
9/25/99,"Gotta Man, Eve",Gotta Man,Eve,0.8,0.867,5,-4.001,0,0.133,0.165,0.000352,0.114,0.926,90.53,264733,0.31722428748451054
9/3/94,"You Better Wait, Steve Perry",You Better Wait,Steve Perry,0.348,0.924,7,-3.048,1,0.0945,0.236,0,0.102,0.0869,114.117,291800,0.31722428748451054
9/9/00,"I Will...But, SHeDAISY",I Will...But,SHeDAISY,0.675,0.837,2,-5.105,1,0.0354,0.103,0,0.123,0.888,112.53,219973,0.317208565
5/9/98,"I Know Where It's At, All Saints",I Know Where It's At,All Saints,0.684,0.737,6,-7.068,1,0.053,0.0221,3.85e-06,0.154,0.712,97.472,293733,0.3167155425219941
9/7/96,"If I Ruled The World, Nas",If I Ruled The World,Nas,0.879,0.564,10,-7.682,0,0.247,0.0474,9.43e-06,0.0519,0.523,93.908,282373,0.31670625494853527
6/3/00,"Love's The Only House, Martina McBride",Love's The Only House,Martina McBride,0.711,0.624,9,-6.963,1,0.0261,0.0153,0,0.093,0.531,122.87,313867,0.31670625494853527
4/3/99,"No Place That Far, Sara Evans",No Place That Far,Sara Evans,0.547,0.373,0,-7.336,1,0.0273,0.504,0,0.176,0.182,132.741,217400,0.31638913234005256
9/9/00,"Dance Tonight, Lucy Pearl",Dance Tonight,Lucy Pearl,0.787,0.425,10,-5.692,0,0.0641,0.00637,0.00169,0.196,0.711,99.225,221280,0.3161120840630473
8/9/97,"Staring At The Sun, U2",Staring At The Sun,U2,0.533,0.702,9,-8.504,0,0.0265,0.0549,0.0221,0.27,0.515,140.201,276800,0.3160975609756098
6/6/92,"Will You Marry Me?, Paula Abdul",Will You Marry Me?,Paula Abdul,0.623,0.7,11,-7.9,1,0.0575,0.422,3.12e-05,0.31,0.548,149.726,264867,0.31588785046728973
9/4/93,"Cry No More, II D Extreme",Cry No More,II D Extreme,0.675,0.472,3,-8.656,0,0.0305,0.208,0,0.0727,0.567,130.033,282881,0.31545741324921134
9/4/93,"Something In Your Eyes, Bell Biv DeVoe",Something In Your Eyes,Bell Biv DeVoe,0.796,0.623,6,-9.309,0,0.0328,0.0301,6.99e-05,0.0285,0.899,128.915,292533,0.31528384279475985
3/8/97,"Knocks Me Off My Feet, Donell Jones",Knocks Me Off My Feet,Donell Jones,0.469,0.594,7,-8.209,1,0.0403,0.0663,0,0.0806,0.485,167.223,222760,0.3152088258471237
2/6/93,"I Wish The Phone Would Ring, Expose",I Wish The Phone Would Ring,Expose,0.667,0.743,6,-9.651,1,0.0477,0.0765,0.00134,0.0229,0.874,94.985,249000,0.31512605042016806
8/5/00,"The Chain Of Love, Clay Walker",The Chain Of Love,Clay Walker,0.533,0.315,2,-14.349,1,0.0308,0.235,1.19e-05,0.0939,0.316,140.918,304507,0.31496062992125984
5/1/99,"Unbelievable, Diamond Rio",Unbelievable,Diamond Rio,0.765,0.596,11,-7.586,1,0.0518,0.5,0,0.289,0.941,158.112,141533,0.31496062992125984
9/5/92,"Always The Last To Know, Del Amitri",Always The Last To Know,Del Amitri,0.571,0.698,9,-9.153,1,0.0281,0.229,6.36e-05,0.0825,0.62,122.944,262840,0.3141304347826087
6/24/00,"Back At One, Mark Wills",Back At One,Mark Wills,0.627,0.451,11,-9.462,1,0.0275,0.174,0,0.0634,0.291,129.872,246493,0.31397174254317106
8/9/97,"Until I Find You Again, Richard Marx",Until I Find You Again,Richard Marx,0.443,0.484,0,-7.912,1,0.0272,0.47,0,0.127,0.0849,148.233,264933,0.31397174254317106
9/5/92,"Right Now, Al B. Sure!",Right Now,Al B. Sure!,0.635,0.522,2,-10.498,1,0.0536,0.306,0,0.127,0.47,163.881,354960,0.3137254901960784
8/7/93,"In These Arms, Bon Jovi",In These Arms,Bon Jovi,0.51,0.915,4,-3.036,1,0.0562,0.00884,1.75e-05,0.205,0.459,123.257,319227,0.31334149326805383
9/6/97,"Butterfly Kisses, Raybon Bros.",Butterfly Kisses,Raybon Bros.,0.354,0.368,10,-9.617,1,0.0265,0.533,0,0.0856,0.132,84.197,284920,0.3131094257854821
7/6/96,"Your Loving Arms, Billie Ray Martin",Your Loving Arms,Billie Ray Martin,0.559,0.878,9,-9.865,0,0.0367,0.0105,0.00403,0.0947,0.851,131.604,396067,0.3119103773584906
8/5/95,"Wonderful, Adam Ant",Wonderful,Adam Ant,0.538,0.669,3,-8.012,0,0.0255,0.0594,0.000458,0.101,0.382,102.009,262533,0.3117443868739206
9/9/95,"Somebody's Crying, Chris Isaak",Somebody's Crying,Chris Isaak,0.54,0.579,5,-8.006,1,0.029,0.203,0.0389,0.256,0.713,114.308,168267,0.3115264797507788
2/5/94,"Both Sides Of The Story, Phil Collins",Both Sides Of The Story,Phil Collins,0.532,0.7,8,-6.868,1,0.0422,0.0463,0.000173,0.245,0.437,127.64,401027,0.3114224137931035
8/6/94,"How Do You Like It?, Keith Sweat",How Do You Like It?,Keith Sweat,0.798,0.646,1,-6.24,0,0.0947,0.0056,4.77e-06,0.0711,0.669,94.699,273693,0.3110419906687403
3/9/96,"Ridin' Low, L.A.D.",Ridin' Low,L.A.D.,0.699,0.721,5,-6.532,1,0.0743,0.158,0.000424,0.0523,0.671,197.564,252360,0.31080031080031084
9/5/98,"The Rockafeller Skank, Fatboy Slim",The Rockafeller Skank,Fatboy Slim,0.665,0.991,7,-6.725,1,0.256,0.0117,0.00392,0.339,0.0676,152.596,413880,0.3106092884533447
5/2/92,"Stay, Jodeci",Stay,Jodeci,0.657,0.369,7,-13.153,0,0.037,0.0706,0,0.494,0.619,129.965,312040,0.3103448275862069
4/3/99,"Hold On To Me, John Michael Montgomery",Hold On To Me,John Michael Montgomery,0.488,0.425,10,-9.407,1,0.0262,0.333,0,0.104,0.233,165.06,251200,0.31013745704467355
6/6/92,"What Goes Around Comes Around, Giggles",What Goes Around Comes Around,Giggles,0.744,0.819,7,-10.303,1,0.0546,0.0259,0.00229,0.178,0.87,120.355,223467,0.30983733539891556
6/6/92,"You Showed Me, Salt-N-Pepa",You Showed Me,Salt-N-Pepa,0.79,0.584,1,-15.101,0,0.0752,0.0194,0.000122,0.105,0.697,105.579,247427,0.3093580819798917
8/8/92,"Please Don't Go, Boyz II Men",Please Don't Go,Boyz II Men,0.644,0.663,6,-12.847,0,0.0454,0.197,0,0.302,0.743,135.622,263960,0.3088803088803089
9/9/00,"I Wanna Be With You, Mandy Moore",I Wanna Be With You,Mandy Moore,0.515,0.908,8,-4.632,1,0.0368,0.0158,1.88e-05,0.412,0.637,150.031,252600,0.3087606837606837
9/30/95,"Come With Me, Shai",Come With Me,Shai,0.57,0.32,2,-8.965,1,0.0323,0.644,0,0.244,0.321,183.524,279960,0.308641975
7/3/93,"Love U More, Sunscreem",Love U More,Sunscreem,0.602,0.821,2,-8.844,1,0.0332,0.191,0,0.265,0.493,126.085,251693,0.30775788576300084
7/1/00,"Been There, Clint Black With Steve Wariner",Been There,Clint Black With Steve Wariner,0.638,0.869,2,-5.434,1,0.0305,0.00555,0.00599,0.0403,0.74,92.817,327187,0.3076923076923077
6/5/93,"Simple Life, Elton John",Simple Life,Elton John,0.663,0.788,5,-7.484,1,0.0314,0.00838,0.143,0.19,0.476,101.779,386000,0.3076923076923077
9/7/91,"You Could Be Mine, Guns N' Roses",You Could Be Mine,Guns N' Roses,0.35,0.985,10,-5.676,0,0.122,0.00876,0.551,0.36,0.323,151.007,343640,0.3073770491803279
6/6/92,"Mama, I'm Coming Home, Ozzy Osbourne","Mama, I'm Coming Home",Ozzy Osbourne,0.282,0.656,8,-6.557,1,0.0302,0.0105,0,0.0892,0.242,139.352,251867,0.3067940552016985
9/9/00,"Last Resort, Papa Roach",Last Resort,Papa Roach,0.589,0.89,4,-3.719,0,0.0603,0.000481,0.00082,0.201,0.692,90.598,199907,0.3065134099616858
9/5/92,"Why, Annie Lennox",Why,Annie Lennox,0.532,0.471,0,-9.27,1,0.0237,0.281,6.05e-05,0.134,0.12,90.936,293838,0.3065134099616858
7/6/91,"Love At First Sight, Styx",Love At First Sight,Styx,0.62,0.608,10,-8.665,1,0.0294,0.318,0,0.0809,0.566,115.826,276440,0.3062200956937799
1/5/91,"Ice Ice Baby, Vanilla Ice",Ice Ice Baby,Vanilla Ice,0.979,0.792,2,-2.784,1,0.0388,0.0025,7.71e-06,0.102,0.583,116.012,254467,0.3054545454545455
7/4/98,"Second Round K.O., Canibus",Second Round K.O.,Canibus,0.74,0.537,7,-11.337,1,0.457,0.0159,0,0.564,0.686,94.025,277533,0.30529172320217096
9/4/99,"Little Good-Byes, SHeDAISY",Little Good-Byes,SHeDAISY,0.56,0.692,1,-6.438,1,0.0302,0.112,0,0.0638,0.698,83.588,200693,0.30487804878048785
9/5/92,"Twilight Zone, 2 Unlimited",Twilight Zone,2 Unlimited,0.709,0.907,6,-12.405,1,0.0452,0.0631,0.00186,0.138,0.746,127.9,246675,0.30487804878048785
7/4/92,"Come As You Are, Nirvana",Come As You Are,Nirvana,0.5,0.824,4,-5.846,0,0.0388,0.00016,0.00161,0.0916,0.539,120.125,218920,0.30479774223894635
3/9/96,"Where Ever You Are, Terry Ellis",Where Ever You Are,Terry Ellis,0.732,0.499,5,-6.794,1,0.0346,0.52,8.62e-06,0.0842,0.428,134.027,298080,0.30464584920030463
5/2/92,"What Becomes Of The Brokenhearted, Paul Young",What Becomes Of The Brokenhearted,Paul Young,0.659,0.469,6,-11.256,0,0.0305,0.299,0,0.036,0.707,95.075,274600,0.30434782608695654
4/9/94,"Will You Be There (In The Morning), Heart",Will You Be There (In The Morning),Heart,0.553,0.743,9,-6.794,1,0.0281,0.0365,1.65e-05,0.194,0.528,166.499,269800,0.3042253521126761
9/6/97,"Have A Little Mercy, 4",Have A Little Mercy,4,0.628,0.575,0,-8.511,1,0.0311,0.35,0,0.0891,0.269,102.021,282827,0.3041825095057034
6/3/00,"Lessons Learned, Tracy Lawrence",Lessons Learned,Tracy Lawrence,0.682,0.719,5,-5.8,1,0.0259,0.281,1.79e-06,0.308,0.755,124.633,177893,0.3041825095057034
7/8/95,"Close To You, Fun Factory",Close To You,Fun Factory,0.706,0.926,9,-3.192,0,0.127,0.00135,0,0.261,0.389,134.981,218778,0.303951368
7/5/97,"Gangstas Make The World Go Round, Westside Connection",Gangstas Make The World Go Round,Westside Connection,0.754,0.575,9,-8.22,1,0.366,0.0977,0,0.474,0.561,180.389,272834,0.30372057706909644
7/3/99,"Anyone Else, Collin Raye",Anyone Else,Collin Raye,0.623,0.646,5,-9.888,1,0.0316,0.035,0,0.0736,0.492,121.301,227707,0.30349013657056145
9/5/92,"Jam, Michael Jackson",Jam,Michael Jackson,0.884,0.96,2,-4.613,1,0.0721,0.0487,0.0227,0.271,0.617,116.273,338173,0.3034055727554179
9/4/99,"My Own Worst Enemy, Lit",My Own Worst Enemy,Lit,0.494,0.946,4,-2.757,1,0.0637,0.00129,0,0.398,0.741,103.408,169027,0.30303030303030304
6/8/91,"It's A Shame (My Sister), Monie Love",It's A Shame (My Sister),Monie Love,0.859,0.609,1,-10.695,1,0.113,0.0541,8.6e-05,0.315,0.488,107.972,222840,0.3029585798816568
6/8/91,"She Talks To Angels, The Black Crowes",She Talks To Angels,The Black Crowes,0.584,0.521,4,-5.782,1,0.0295,0.06,7.56e-05,0.22,0.317,160.058,329400,0.3029585798816568
6/8/96,"Lucky Love, Ace Of Base",Lucky Love,Ace Of Base,0.769,0.662,5,-7.238,1,0.0319,0.129,0.00102,0.0814,0.863,104.104,175747,0.3023012552301255
5/9/98,"Burn, Militia",Burn,Militia,0.486,0.945,10,-7.69,1,0.0858,6.58e-05,0.000441,0.345,0.587,135.027,295587,0.3021148036253776
2/5/94,"Higher Ground, UB40",Higher Ground,UB40,0.799,0.504,2,-12.874,1,0.045,0.074,0.000609,0.118,0.92,101.067,261240,0.3021148036253776
9/4/93,"Chattahoochee, Alan Jackson",Chattahoochee,Alan Jackson,0.606,0.706,0,-9.665,1,0.0379,0.362,0,0.16,0.819,174.533,148160,0.30165912518853694
4/9/94,"Cannonball, The Breeders",Cannonball,The Breeders,0.502,0.758,3,-9.76,1,0.0407,0.00915,0.783,0.284,0.729,112.499,213693,0.30143180105501133
6/6/92,"Everything's Gonna Be Alright, Naughty By Nature",Everything's Gonna Be Alright,Naughty By Nature,0.884,0.647,10,-14.054,0,0.199,0.0627,0,0.254,0.748,101.65,291867,0.30143180105501133
6/5/93,"Supermodel (You Better Work), RuPaul",Supermodel (You Better Work),RuPaul,0.792,0.562,7,-11.379,1,0.0929,0.0152,7.53e-05,0.428,0.592,126.221,239933,0.30143180105501133
9/5/98,"You Won't Forget Me, La Bouche",You Won't Forget Me,La Bouche,0.722,0.91,1,-4.135,1,0.032,0.0182,1.17e-06,0.0872,0.687,133.045,196347,0.30143180105501133
2/5/00,"Home To You, John Michael Montgomery",Home To You,John Michael Montgomery,0.646,0.366,5,-11.183,1,0.0233,0.582,0.000228,0.128,0.272,90.338,209067,0.3007518796992481
1/5/91,"I Don't Have The Heart, James Ingram",I Don't Have The Heart,James Ingram,0.487,0.423,2,-8.181,1,0.0243,0.658,0,0.109,0.334,88.883,253507,0.3005780346820809
4/8/95,"Mishale, Andru Donalds",Mishale,Andru Donalds,0.604,0.786,10,-5.643,0,0.0741,0.0187,1.04e-05,0.0704,0.795,176.043,241467,0.3003327787021631
9/6/97,"Barbie Girl, Aqua",Barbie Girl,Aqua,0.812,0.879,1,-10.998,0,0.0397,0.0167,0.224,0.366,0.962,129.991,197960,0.30011723329425555
9/5/92,"Not Enough Time, INXS",Not Enough Time,INXS,0.668,0.727,2,-5.679,1,0.0414,0.0447,0.0104,0.45,0.287,96.006,250653,0.3
3/9/91,"I Don't Know Anybody Else, Black Box",I Don't Know Anybody Else,Black Box,0.706,0.88,0,-7.063,1,0.0576,0.0787,0.00795,0.0501,0.947,120.126,273059,0.29978586723768735
9/25/93,"Let Me Ride, Dr. Dre",Let Me Ride,Dr. Dre,0.729,0.929,1,-3.297,1,0.238,0.0759,0.000846,0.303,0.884,92.675,260333,0.299722479
4/9/94,"I'll Be Loving You, Collage",I'll Be Loving You,Collage,0.62,0.868,11,-6.805,0,0.0528,0.00591,0,0.248,0.339,133.97,228040,0.29873039581777444
9/5/92,"Jump!, The Movement",Jump!,The Movement,0.521,0.765,0,-14.367,1,0.0912,0.0027,0.0419,0.33,0.0924,135.025,235360,0.29850746268656714
6/5/99,"What's So Different, Ginuwine",What's So Different,Ginuwine,0.798,0.616,11,-8.788,0,0.151,0.00941,5.09e-06,0.0637,0.96,78.884,235400,0.2981007431874484
8/3/96,"Release Me, Angelina",Release Me,Angelina,0.869,0.732,8,-5.405,1,0.0559,0.0162,5.74e-05,0.0627,0.944,130.067,237267,0.29784065524944153
9/7/91,"Walk Through Fire, Bad Company",Walk Through Fire,Bad Company,0.626,0.698,7,-10.311,1,0.0325,0.00316,0.0211,0.331,0.72,122.965,288560,0.2976313079299691
6/4/94,"I Swear, John Michael Montgomery",I Swear,John Michael Montgomery,0.628,0.496,1,-7.103,1,0.0233,0.242,1.2e-05,0.147,0.266,85.523,262520,0.2973977695167286
2/7/98,"Last Night's Letter, K-Ci",Last Night's Letter,K-Ci,0.669,0.669,0,-3.759,0,0.032,0.295,0,0.322,0.401,131.971,278307,0.2973977695167286
9/5/92,"Honey Love, R. Kelly",Honey Love,R. Kelly,0.67,0.518,4,-8.887,1,0.0443,0.132,0,0.108,0.53,71.017,304733,0.29711934156378605
6/3/00,"Goodbye Earl, Dixie Chicks",Goodbye Earl,Dixie Chicks,0.719,0.405,0,-10.845,1,0.0513,0.019,0.685,0.136,0.772,122.474,259135,0.2964426877470356
3/6/93,"Quality Time, Hi-Five",Quality Time,Hi-Five,0.642,0.636,6,-8.541,1,0.035,0.0743,0,0.0565,0.604,155.967,282293,0.2964102564102564
8/9/97,"Come On, Billy Lawrence",Come On,Billy Lawrence,0.767,0.451,7,-10.019,1,0.0718,0.0823,3.52e-06,0.702,0.725,94.418,247060,0.2956592956592957
9/3/94,"Backwater, Meat Puppets",Backwater,Meat Puppets,0.495,0.84,9,-6.613,1,0.0446,0.13,0.00151,0.185,0.478,111.82,220533,0.29476787030213714
9/9/00,"One Voice, Billy Gilman",One Voice,Billy Gilman,0.442,0.447,0,-8.838,1,0.0252,0.101,0,0.0962,0.16,149.652,249840,0.29445350734094616
7/8/00,"Carlene, Phil Vassar",Carlene,Phil Vassar,0.587,0.88,4,-5.725,1,0.0324,0.0784,0,0.182,0.778,129.222,246240,0.29433406916850624
7/5/97,"Too Late, Too Soon, Jon Secada","Too Late, Too Soon",Jon Secada,0.642,0.45,8,-9.53,1,0.0382,0.452,0.00152,0.107,0.187,160.651,255267,0.29427792915531337
4/5/97,"It's Your Body, Johnny Gill",It's Your Body,Johnny Gill,0.647,0.536,0,-10.733,1,0.045,0.524,0,0.0798,0.316,125.222,333867,0.29421352893235536
2/8/92,"Home Sweet Home, Motley Crue",Home Sweet Home,Motley Crue,0.397,0.776,5,-6.339,1,0.0381,0.0983,4.09e-06,0.189,0.127,76.301,239667,0.2936991869918699
8/7/93,"Touch My Light, Big Mountain",Touch My Light,Big Mountain,0.568,0.657,7,-8.83,1,0.0552,0.00543,0.000445,0.159,0.5,149.639,280933,0.29282576866764276
2/6/99,"For You I Will, Aaron Tippin",For You I Will,Aaron Tippin,0.652,0.561,1,-7.271,1,0.0247,0.137,0.00309,0.12,0.385,107.747,211733,0.2926115581565472
2/8/97,"Nowhere To Go, Melissa Etheridge",Nowhere To Go,Melissa Etheridge,0.51,0.421,4,-11.24,1,0.0268,0.173,1.64e-05,0.187,0.215,102.577,353040,0.29254457050243116
9/9/95,"Somethin' 4 Da Honeyz, Montell Jordan",Somethin' 4 Da Honeyz,Montell Jordan,0.72,0.7,4,-8.333,0,0.0802,0.0119,0,0.202,0.764,93.167,276107,0.2922077922077922
3/5/94,"Award Tour, A Tribe Called Quest",Award Tour,A Tribe Called Quest,0.812,0.6,7,-9.414,1,0.254,0.00308,8.38e-06,0.173,0.555,97.338,226440,0.2918918918918919
8/5/00,"Unconditional, Clay Davidson",Unconditional,Clay Davidson,0.562,0.451,7,-7.799,1,0.0266,0.419,0,0.104,0.277,132.949,240960,0.29175784099197666
9/5/92,"Constant Craving, k.d. lang",Constant Craving,k.d. lang,0.6,0.77,5,-5.559,0,0.0302,0.0603,4.79e-06,0.0967,0.321,128.473,277240,0.29159935379644586
8/7/99,"With You, Lila McCann",With You,Lila McCann,0.644,0.785,4,-6.118,1,0.0294,0.0281,1.19e-06,0.0996,0.628,127.9,212360,0.29159935379644586
7/3/99,"Blue Monday, Orgy",Blue Monday,Orgy,0.589,0.696,8,-8.109,1,0.034,8.65e-05,3.43e-05,0.0779,0.938,129.833,267000,0.2915451895043732
9/9/00,"Kiss This, Aaron Tippin",Kiss This,Aaron Tippin,0.765,0.706,6,-5.477,0,0.026,0.047,4.25e-06,0.36,0.669,116.02,173760,0.2911290322580645
9/4/99,"The Secret Of Life, Faith Hill",The Secret Of Life,Faith Hill,0.609,0.698,4,-7.575,1,0.0397,0.345,0,0.182,0.627,117.807,254747,0.29032258064516125
6/3/95,"Move It Like This, K7",Move It Like This,K7,0.788,0.642,7,-9.467,1,0.0394,0.0396,0.000242,0.0529,0.901,106.048,325000,0.29027576197387517
9/4/99,"What's My Age Again?, Blink-182",What's My Age Again?,Blink-182,0.391,0.951,6,-7.419,1,0.0692,0.0126,0.000378,0.0878,0.468,157.66,148360,0.29027576197387517
2/5/00,"4, 5, 6, Sole","4, 5, 6",Sole,0.816,0.654,11,-3.596,0,0.0893,0.0492,0,0.0435,0.775,79.974,255760,0.289920725
2/7/98,"Valentine, Martina McBride With Jim Brickman",Valentine,Martina McBride With Jim Brickman,0.511,0.317,1,-10.252,1,0.0252,0.835,2.58e-05,0.125,0.164,95.084,192173,0.28964518464880523
9/9/00,"The Light, Common",The Light,Common,0.939,0.727,4,-4.349,0,0.235,0.0346,0,0.0854,0.662,96.968,261693,0.28903122497998396
3/9/91,"The Shoop Shoop Song (It's In His Kiss), Cher",The Shoop Shoop Song (It's In His Kiss),Cher,0.678,0.61,0,-10.509,1,0.0306,0.467,0,0.397,0.919,117.04,170000,0.2888086642599278
8/9/97,"5 Miles To Empty, Brownstone",5 Miles To Empty,Brownstone,0.675,0.549,2,-9.236,1,0.0568,0.0636,0,0.197,0.536,134.633,311467,0.2882882882882883
9/7/91,"Gett Off, Prince And The N.P.G.",Gett Off,Prince And The N.P.G.,0.676,0.76,10,-7.659,0,0.0977,0.00257,0.000754,0.303,0.57,99.788,272640,0.28823529411764703
2/2/91,"Knockin' Boots, Candyman",Knockin' Boots,Candyman,0.94,0.662,7,-8.786,1,0.292,0.0954,0,0.376,0.657,101.403,233027,0.28822055137844615
8/9/97,"A Little Bit Of Ecstasy, Jocelyn Enriquez",A Little Bit Of Ecstasy,Jocelyn Enriquez,0.495,0.764,6,-7.64,0,0.0618,0.0363,0.00208,0.315,0.691,130.012,248000,0.2881844380403458
9/28/91,"A Day In My Life (Without You), Lisette Melendez",A Day In My Life (Without You),Lisette Melendez,0.606,0.947,6,-4.446,0,0.0371,0.000874,0.314,0.0514,0.789,119.104,235040,0.28797696184305255
4/8/95,"Kitty Kitty, 69 Boyz",Kitty Kitty,69 Boyz,0.777,0.901,11,-10.789,0,0.168,0.00106,0,0.428,0.577,133.011,248133,0.28797696184305255
8/8/98,"Recover Your Soul, Elton John",Recover Your Soul,Elton John,0.725,0.653,7,-9.365,1,0.0238,0.134,0.00675,0.272,0.582,103.003,318040,0.28776978417266186
5/8/93,"Man On The Moon, R.E.M.",Man On The Moon,R.E.M.,0.667,0.699,7,-7.574,1,0.026,0.42,0.000442,0.201,0.655,118.567,314173,0.2877237851662404
9/5/98,"Nobody Else, Tyrese",Nobody Else,Tyrese,0.697,0.684,7,-5.634,1,0.0903,0.00922,1.5e-05,0.135,0.587,91.881,232733,0.2877237851662404
3/9/96,"Too Hot, Coolio",Too Hot,Coolio,0.849,0.46,7,-12.743,1,0.194,0.095,0.00423,0.163,0.561,102.6,219093,0.2877237851662404
9/6/97,"Take It To The Streets, Rampage",Take It To The Streets,Rampage,0.885,0.566,7,-9.032,1,0.276,6.57e-05,0.0056,0.301,0.396,101.759,217907,0.28756218905472636
